unemp_civlabor_16,male_nm_labor,not_grad_labor,white_nhl,foreign
0.08325648308679774,0.1727470581725626,0,TRUE,FALSE
0.02219738836244508,0.04721154876536595,0,TRUE,FALSE
0.03893091043261692,0.17867355410017527,0,TRUE,FALSE
0.013891490876391023,0.08434186368916033,0,TRUE,FALSE
0.02374261816425545,0.10550811178678844,0,TRUE,FALSE
0.023031604448849247,0.1275189957053188,0,TRUE,FALSE
0.025342704056781018,0.053941966460232416,0,TRUE,FALSE
0.057710197280041994,0.29214312004683907,0,TRUE,TRUE
0.042697316199343534,0.1421223692961191,0,TRUE,FALSE
0.045236951250279205,0.16730649637394124,0,TRUE,FALSE
0.02407921962754951,0.08187998817617499,0,TRUE,FALSE
0.056728389979915715,0.14871533597292272,0,FALSE,FALSE
0.06295036877254788,0.17520228328136922,0,TRUE,FALSE
0.077547363031234,0.10526540365250042,0,FALSE,FALSE
0.05080649351613358,0.12319865794728287,0,FALSE,FALSE
0.05227973591075605,0.14837427820435872,0,FALSE,FALSE
0.03217084556726727,0.08295135294987431,0,TRUE,FALSE
0.057342511118586945,0.24000754613326256,0,TRUE,TRUE
0.0840660542432196,0.16085958005249343,0,TRUE,FALSE
0.01660931517472011,0.08292541074976979,0,TRUE,FALSE
0.03270810514786419,0.10355969331872947,0,TRUE,FALSE
0.08172501591343094,0.1889306174411203,0,FALSE,FALSE
0.04306317978792321,0.23125331826617243,0,TRUE,TRUE
0.03772219925589086,0.11368334022323275,0,TRUE,FALSE
0.01717697321575286,0.10137481513939858,0,TRUE,FALSE
0.03590500423558925,0.1697023022988667,0,TRUE,FALSE
0.023311936950891586,0.08530465061524926,0,TRUE,FALSE
0.05016203110378265,0.15767641275178396,0,TRUE,FALSE
0.04835803478987078,0.17496181808821595,0,TRUE,FALSE
0.05182120872738397,0.15626176093970903,6.89091678725771e-5,FALSE,FALSE
0.03831170007537128,0.1648933279350248,2.1907807732023694e-5,TRUE,FALSE
0.05130674998190788,0.3828616489530279,0,TRUE,TRUE
0.04814709549655274,0.16060492151973008,0,TRUE,FALSE
0.026354909014732482,0.1152735198024389,0,TRUE,FALSE
0.043383356779119926,0.20983892485063044,0,TRUE,TRUE
0.03793402976204083,0.14292980090063317,0,TRUE,FALSE
0.048172338185773024,0.23888543163061748,0,TRUE,TRUE
0.04749289318191966,0.13939285696567394,0,TRUE,FALSE
0.04101926257798153,0.07529857647074147,0,TRUE,FALSE
0.04346272521670408,0.18287638408959064,0,TRUE,FALSE
0.032843839444560284,0.13953689888516707,0,TRUE,FALSE
0.0510304943377533,0.11006762439086207,0,TRUE,FALSE
0.05942927480973325,0.12447273218547818,0,TRUE,FALSE
0.06304079482161674,0.13086858347132319,0,FALSE,FALSE
0.027952954485155414,0.13046267059684477,0,TRUE,FALSE
0.03838607594936709,0.13338607594936708,0,TRUE,FALSE
0.045163655756282915,0.1341743883741084,0,TRUE,FALSE
0.023454403277571756,0.13827255849208672,0,TRUE,FALSE
0.02972084231074967,0.1518989499885984,0,TRUE,FALSE
0.023302089333403154,0.13262117959190797,0,TRUE,FALSE
0.02119305393550083,0.10987530598498414,0,TRUE,FALSE
0.02870606902605786,0.2013005974079876,0,TRUE,FALSE
0.017937498364858855,0.07665868717787719,0,TRUE,FALSE
0.033063647213292253,0.13522330397428167,0,TRUE,FALSE
0.019971385080234178,0.11123049870356505,0,TRUE,FALSE
0.024732226149953355,0.12171737183827178,0,TRUE,FALSE
0.032384383715996744,0.09788346907972985,0,TRUE,FALSE
0.03620288167661185,0.11966962596419735,0,TRUE,FALSE
0.025884080061531763,0.09032736161499802,0,TRUE,FALSE
0.04659078236173171,0.12651613718653115,0,TRUE,FALSE
0.04021106345332038,0.14247573007259257,0,TRUE,FALSE
0.02462248322147651,0.10177372962607861,0,TRUE,FALSE
0.03182425307557118,0.11052372583479789,0,TRUE,FALSE
0.041069773472729804,0.14502323541323497,0,TRUE,FALSE
0.03690682099885476,0.14827766597701042,0,TRUE,FALSE
0.024420585973430643,0.11962995913566657,0,TRUE,FALSE
0.040607331051194274,0.11336012923573983,0,TRUE,FALSE
0.03154579546722275,0.1303452359498494,0,TRUE,FALSE
0.056257669058564747,0.16218821919512347,0,TRUE,FALSE
0.022599943025353716,0.10531868873906668,0,TRUE,FALSE
0.10471546468877528,0.38630550603712926,0,TRUE,FALSE
0.04292856301720354,0.18465705323784137,0,TRUE,FALSE
0.03209560625034028,0.10160205803887407,0,TRUE,FALSE
0.02692518205476191,0.10930610633747938,0,TRUE,FALSE
0.047235952463565475,0.16790403859946085,0,TRUE,TRUE
0.01876863393081648,0.060029694553204734,0,TRUE,FALSE
0.02449033334064825,0.06953557608608191,0,TRUE,FALSE
0.04444681430924366,0.0892846563103575,0,TRUE,FALSE
0.02132452903476403,0.0917370064388903,0,TRUE,FALSE
0.058705170004657664,0.07098276665114113,0,TRUE,FALSE
0.04818214530137653,0.18902796102530814,0,TRUE,FALSE
0.04043597442806375,0.16366786369728356,0,TRUE,FALSE
0.01679122690935124,0.07840244709353407,0,TRUE,FALSE
0.03026955106501776,0.08049704788719009,0,TRUE,FALSE
0.05017191942986996,0.0734435045389109,0,TRUE,FALSE
0.038565782944284234,0.14013240888917233,0,TRUE,FALSE
0.03285517667753498,0.0945469533153258,0,TRUE,FALSE
0.033856151333696245,0.08600299401197604,0,TRUE,FALSE
0.023472485768500948,0.10011859582542694,0,TRUE,FALSE
0.05626947368421053,0.20125192982456142,0,TRUE,FALSE
0.024863711780042663,0.08635043849253378,0,TRUE,FALSE
0.044866571603177835,0.08674882868201263,0,TRUE,FALSE
0.01495483682983683,0.09187062937062937,0,TRUE,FALSE
0.0320808518282848,0.13454435161334138,0,FALSE,TRUE
0.018936735129856257,0.10675374614703818,0,TRUE,FALSE
0.01856383319454231,0.08390237652937031,0,TRUE,FALSE
0.027731190524459843,0.1280770624842576,0,TRUE,FALSE
0.03494152959266467,0.17306559693150933,0,TRUE,FALSE
0.04335210329475985,0.167207052707736,0,FALSE,FALSE
0.037620330477953254,0.13828881523662961,0,TRUE,FALSE
0.02913263371932727,0.08058484973807555,0,TRUE,FALSE
0.031607717569994025,0.12013687326965626,0,TRUE,FALSE
0.029430629518244884,0.11834174058827987,0,TRUE,FALSE
0.05012150668286756,0.08119009045497502,0,TRUE,FALSE
0.020348111424189463,0.0742233477190855,0,TRUE,FALSE
0.03503510825043885,0.10716621347193062,0,TRUE,FALSE
0.028987031425622957,0.057257603344354105,0,TRUE,FALSE
0.01580899313672176,0.08196501609507045,0,TRUE,FALSE
0.03358867063217596,0.12283568497256421,0,TRUE,FALSE
0.007482144881532706,0.02089419479738038,0,TRUE,FALSE
0.024357291659582763,0.10389421976193552,0,TRUE,FALSE
0.01732151760297216,0.06368914550396448,0,TRUE,FALSE
0.033999056455417516,0.09347381663783613,0,TRUE,FALSE
0.03350372263584843,0.08527614179353261,0,TRUE,FALSE
0.0982890663190484,0.24813426755743848,0,TRUE,FALSE
0.07381328639155048,0.19931587685783442,0,TRUE,FALSE
0.03037231326307971,0.09537625922659115,0,TRUE,FALSE
0.010849703060758336,0.1055602688768518,NA,TRUE,FALSE
0.06998675391945593,0.20375898723499603,0,TRUE,FALSE
0.02459858702633269,0.09229287090558767,0,TRUE,FALSE
0.041718462532942174,0.19994033116205062,0,TRUE,FALSE
0.1981582383932994,0.7317287341829153,0,TRUE,TRUE
0.03577956257477428,0.16336535140192474,0,TRUE,FALSE
0.03347473012105809,0.09137361518229559,0,TRUE,FALSE
0.017311782602062335,0.11919014242508548,0,TRUE,FALSE
0.08574660206986258,0.3327652836164156,0,TRUE,FALSE
0.2031661112085599,0.4026486581301526,0,TRUE,FALSE
0.05430882442376695,0.22123395973970686,0,TRUE,FALSE
0.02415575051075592,0.08220165845451267,0,TRUE,FALSE
0.014801876689275333,0.0890024988525677,0,TRUE,FALSE
0.017286742481897845,0.07092456891865447,0,TRUE,FALSE
0.05455567212750455,0.2722078465979628,0,TRUE,FALSE
0.024334963616843612,0.12968422487687667,0,TRUE,FALSE
0.04005704575236031,0.18210652553399362,0,TRUE,TRUE
0.018274484595252306,0.12314614996097158,0,TRUE,FALSE
0.047067211712139935,0.1671546724973857,0,TRUE,FALSE
0.04262929902861644,0.1508816837315131,0,TRUE,FALSE
0.01339672270417749,0.05837376856344655,0,TRUE,FALSE
0.03104694236958766,0.16165664662658652,0,TRUE,FALSE
0.10067621941698596,0.23459889258560843,6.00550103895168e-4,TRUE,FALSE
0.04576624925462135,0.14825581395348839,0,TRUE,FALSE
0.025279956548826657,0.12047317049793127,0,TRUE,FALSE
0.09543934987633518,0.3232680129372435,0,TRUE,FALSE
0.06499151507934145,0.20977105600047635,0,TRUE,FALSE
0.029711229421722808,0.10795161804754778,0,TRUE,FALSE
0.03526110297706198,0.12874572962420694,0,TRUE,FALSE
0.02910312019028963,0.08161932745674176,0,TRUE,FALSE
0.015832023355041545,0.08296373231529305,0,TRUE,FALSE
0.02608649396244481,0.07766370551625086,0,TRUE,FALSE
0.0761152444811855,0.31568231223783716,0,TRUE,FALSE
0.09068820659169602,0.5615165091750901,3.691988385204107e-4,TRUE,TRUE
0.0441505049602288,0.2838502100277058,0,TRUE,TRUE
0.05380814863783445,0.25792421975574964,0,TRUE,TRUE
0.020373682929538058,0.10208817253593513,0,TRUE,FALSE
0.029855705941745588,0.09375918612527638,0,TRUE,FALSE
0.02969508567919713,0.07039510294936005,0,TRUE,FALSE
0.028007253677211363,0.09058383388425702,0,TRUE,FALSE
0.019126493124872346,0.07982000144947589,0,TRUE,FALSE
0.012855737160236668,0.08705097568144353,0,TRUE,FALSE
0.015535060177917321,0.08527930402930403,0,TRUE,FALSE
0.03591707645806783,0.16383204446431313,0,TRUE,FALSE
0.0619934906345636,0.20888538166021545,0,TRUE,FALSE
0.03164877171285626,0.13648884141885434,0,TRUE,FALSE
0.026169299752280214,0.11940008729713336,0,TRUE,FALSE
0.02905851117892477,0.12234966893327351,0,TRUE,FALSE
0.02560907292869474,0.10307651853799632,0,TRUE,FALSE
0.04140837859088997,0.10814270301899903,0,TRUE,FALSE
0.03263448148376363,0.11834717172961981,0,TRUE,FALSE
0.0222574249534228,0.11104801187594027,0,TRUE,FALSE
0.0244342234086763,0.08869996407767675,0,TRUE,FALSE
0.017848075732598823,0.11228428938088184,0,TRUE,FALSE
0.04424442811658095,0.11829537105069801,0,TRUE,FALSE
0.03575794222177754,0.09348396330243301,0,TRUE,FALSE
0.038761745983631406,0.12465140951803577,0,TRUE,FALSE
0.034167142919945485,0.11161911460851981,0,TRUE,FALSE
0.037858191179654985,0.1461095204869716,0,TRUE,FALSE
0.033038972093052364,0.11504496779967581,0,TRUE,FALSE
0.017648039503663775,0.06724196787945666,0,TRUE,FALSE
0.04305667041258629,0.10292181730614866,0,TRUE,FALSE
0.032815680480348317,0.13283257754968916,0,TRUE,FALSE
0.022861798350625167,0.0924780526735834,0,TRUE,FALSE
0.04257804346184764,0.12221812642396841,0,TRUE,FALSE
0.030081082753925188,0.12339502224789728,0,TRUE,FALSE
0.02098622558428362,0.10594727334311843,0,TRUE,FALSE
0.010148575140050338,0.06009580254932208,0,TRUE,FALSE
0.018648223583311353,0.10127089255536344,0,TRUE,FALSE
0.03199292105004424,0.09855471438403303,0,TRUE,FALSE
0.027940631854827223,0.10465772156225964,0,TRUE,FALSE
0.02008500234538244,0.09586217679919262,0,TRUE,FALSE
0.034985172868921305,0.0868715610483553,0,TRUE,FALSE
0.015330085116398343,0.07340806339994871,0,TRUE,FALSE
0.01660056657223796,0.07556657223796034,0,TRUE,FALSE
0.010717691446577388,0.08821537653578783,0,TRUE,FALSE
0.020375914836992682,0.08007595919272566,0,TRUE,FALSE
0.02595014160344044,0.07565469738820321,0,TRUE,FALSE
0.018615450689858808,0.10322381489236056,0,TRUE,FALSE
0.051379953921776404,0.16097981172191725,0,TRUE,FALSE
0.03339413032664566,0.0925551318189355,0,TRUE,FALSE
0.021021761530264468,0.08445693048815929,0,TRUE,FALSE
0.053382425425709604,0.19490419901107534,0,TRUE,FALSE
0.03248979721720591,0.14201955433926539,0,TRUE,FALSE
0.03229028940796239,0.07295431173791685,0,TRUE,FALSE
0.019184058867580504,0.10925015465763684,0,TRUE,FALSE
0.02195686038399419,0.11398453701845428,0,TRUE,FALSE
0.03211825906236734,0.15196137445112562,0,TRUE,FALSE
0.034789233113255456,0.10831347423526194,0,TRUE,FALSE
0.033492616523024155,0.12248266042477915,0,TRUE,FALSE
0.02566823303521803,0.08362386943560204,0,TRUE,FALSE
0.031248585166203355,0.14147432472812554,0,TRUE,FALSE
0.013337726363059502,0.08222287304144091,0,TRUE,FALSE
0.01850884891846552,0.11031984979613603,0,TRUE,FALSE
0.02298700769763369,0.15529670508695476,0,TRUE,FALSE
0.02067333700724502,0.11192116931508511,0,TRUE,FALSE
0.02429503312959063,0.12318973508556949,0,TRUE,FALSE
0.023219155227761735,0.10219649986768073,0,TRUE,FALSE
0.028950363064918175,0.10995583613308768,0,TRUE,FALSE
0.0374331550802139,0.17162545310985897,0,TRUE,FALSE
0.028149536045681656,0.10979880442541042,0,TRUE,FALSE
0.015278406518786782,0.061485481471900666,0,TRUE,FALSE
0.03269522941355211,0.1738782538235592,0,TRUE,FALSE
0.01665176532138102,0.10069535273241219,0,TRUE,FALSE
0.02397611301751415,0.08476313561210393,0,TRUE,FALSE
0.03926183821245852,0.23870936105526405,0,TRUE,FALSE
0.029580884717344682,0.11417365698529691,0,TRUE,FALSE
0.02510623181079124,0.09283498886444684,0,TRUE,FALSE
0.05678820302071619,0.17543066752152023,0,TRUE,FALSE
0.018097307637449763,0.08967270469590315,0,TRUE,FALSE
0.01867786211916398,0.07712904232089009,0,TRUE,FALSE
0.024760730030379863,0.0923958975764636,0,TRUE,FALSE
0.05977240966260731,0.16949490916350568,0,TRUE,FALSE
0.021204899406972233,0.08639361525245247,0,TRUE,FALSE
0.03758483481612547,0.14799262342063946,0,TRUE,FALSE
0.024906139894876684,0.10876220181366603,0,TRUE,FALSE
0.038145771077737124,0.1513005655907556,0,TRUE,FALSE
0.03250030443665688,0.11749901903743894,0,TRUE,FALSE
0.015807287915886505,0.09138700849776754,0,TRUE,FALSE
0.021420076117982873,0.09744291151284491,0,TRUE,FALSE
0.019704352406663593,0.07641403832224929,0,TRUE,FALSE
0.02520356727413726,0.14500799137498935,0,TRUE,FALSE
0.048858324343761236,0.08743482560230133,0,TRUE,FALSE
0.03010228061144558,0.12101340614578904,0,TRUE,FALSE
0.07010960797867088,0.21088539188667557,0,TRUE,FALSE
0.02763977770293028,0.11436931626810373,0,TRUE,FALSE
0.05738735489907506,0.23533396360659253,0,TRUE,FALSE
0.05601306744708365,0.13784341750039703,0,TRUE,FALSE
0.046005690197071486,0.16287071931836802,0,TRUE,FALSE
0.03418614778007767,0.13017698534368083,0,TRUE,FALSE
0.043556192866105035,0.11321793460169513,0,TRUE,FALSE
0.021925589778249814,0.08332528724534131,0,TRUE,FALSE
0.11281227238937655,0.33769344556492487,0,TRUE,FALSE
0.059116132027502044,0.11230738620034046,0,TRUE,FALSE
0.053532384237889315,0.11540984403090229,0,TRUE,FALSE
0.06112782436151827,0.14295163114211953,0,TRUE,FALSE
0.03286384976525822,0.09393892492484042,0,TRUE,FALSE
0.06087597106884543,0.14283641396553265,0,TRUE,FALSE
0.04784542248121454,0.12280836272555334,0,TRUE,FALSE
0.029958058717795086,0.10846848310670147,0,TRUE,FALSE
0.026766511248214258,0.08219909260741927,0,TRUE,FALSE
0.014658041078248182,0.11065741574790254,0,TRUE,FALSE
0.016780534579887332,0.09454461396208969,0,TRUE,FALSE
0.019384017447712783,0.10279191365619059,0,TRUE,FALSE
0.013958546116048517,0.08701860292585761,0,TRUE,FALSE
0.04680762051876167,0.10235244899272704,0,TRUE,FALSE
0.029120438427764492,0.1364845328906149,0,TRUE,FALSE
0.043538956605738484,0.15112281352471127,0,TRUE,FALSE
0.018174943962839935,0.12021658699937887,0,TRUE,FALSE
0.018198047928693364,0.0782848356116186,0,TRUE,FALSE
0.036092200068410775,0.10945723774950623,0,TRUE,FALSE
0.05509721759051168,0.19855297307485972,8.844553350055822e-4,TRUE,FALSE
0.025083289073439236,0.10042006663125876,0,TRUE,FALSE
0.02795754203459538,0.107883754687311,0,TRUE,FALSE
0.0351995245092374,0.13564144474346063,0,TRUE,FALSE
0.04496627851496512,0.17695443684843662,0,TRUE,TRUE
0.24914088139595353,0.7748090261916977,0,TRUE,TRUE
0.017334054626443066,0.12029097270979847,0,TRUE,FALSE
0.03501515737874097,0.10231230650154799,0,TRUE,FALSE
0.053311912271909914,0.12893906788904283,0,TRUE,FALSE
0.11318994303673148,0.44159082476701805,0,TRUE,FALSE
0.022374104036765874,0.1102361397881966,0,TRUE,FALSE
0.024865178210690887,0.10207810002283627,0,TRUE,FALSE
0.031070572142664146,0.11636424277222372,0,TRUE,FALSE
0.03756759800792976,0.12794693036078933,0,TRUE,FALSE
0.0196168441669727,0.10350104051903537,0,TRUE,FALSE
0.030573391558409317,0.11916540573313159,0,TRUE,FALSE
0.02825382121352478,0.12139523283571454,0,TRUE,FALSE
0.02976540904606202,0.14132453787131335,0,TRUE,FALSE
0.032020607560056,0.11931199490366595,0,TRUE,FALSE
0.031229006493991192,0.1143656229006494,0,TRUE,FALSE
0.06963160495164096,0.28850505474374333,0,TRUE,TRUE
0.02960173320881454,0.1179892921570561,0,TRUE,FALSE
0.01946411447960463,0.07255476875414915,0,TRUE,FALSE
0.02486665924479035,0.09869746070622527,0,TRUE,FALSE
0.03013671618246352,0.1048212172998554,0,TRUE,FALSE
0.03426077068393155,0.10914659868312455,0,TRUE,FALSE
0.013496998428707645,0.0896173835967822,0,TRUE,FALSE
0.029409603007108282,0.11161159584632668,0,TRUE,FALSE
0.049494780437058405,0.13191497740541286,0,TRUE,FALSE
0.02211274191157184,0.11261646538255386,0,TRUE,FALSE
0.04373453276864017,0.17095639911332727,0,TRUE,FALSE
0.041412472808753535,0.1500466135653653,0,TRUE,FALSE
0.03499822729673605,0.08317957845839936,0,TRUE,FALSE
0.041548865824449346,0.14462969050861785,0,TRUE,FALSE
0.03304875961373878,0.1341798103311992,0,TRUE,FALSE
0.025889661851724994,0.08515714505061003,0,TRUE,FALSE
0.01942474945439147,0.08204215029479148,0,TRUE,FALSE
0.01768782109070371,0.08821644636088151,0,TRUE,FALSE
0.028831388369995242,0.12819853541774687,0,TRUE,FALSE
0.02970953551559063,0.11458468107128995,0,TRUE,FALSE
0.027892999781684625,0.0677034506671461,0,TRUE,FALSE
0.02413113085519201,0.09325897495706016,0,TRUE,FALSE
0.02933174207389411,0.10115863577918434,0,TRUE,FALSE
0.027979675492303915,0.1311304843171618,0,TRUE,FALSE
0.017967453708392082,0.09421909932928776,0,TRUE,FALSE
0.03361490717804559,0.11868546299646525,0,TRUE,FALSE
0.03873307900153538,0.09969895875936144,0,TRUE,FALSE
0.02113354013538913,0.08422854173988784,0,TRUE,FALSE
0.023205512467941787,0.08846522263078206,0,TRUE,FALSE
0.035199377495889125,0.17325140944326992,0,TRUE,FALSE
0.06957686092996608,0.19480512513491996,0,TRUE,FALSE
0.021751073310680203,0.1161278070550254,0,TRUE,FALSE
0.009832663548323342,0.16582120034257855,0,TRUE,FALSE
0.010887807334060586,0.0695120416212134,0,TRUE,FALSE
0.02108191264141268,0.1069651384977669,0,TRUE,FALSE
0.030238711526565248,0.1718820374860426,0,TRUE,FALSE
0.013518908046859407,0.10090433127082342,0,TRUE,FALSE
0.03295687628542642,0.17887029579032387,0,TRUE,FALSE
0.036044232922732365,0.12060820268756998,0,TRUE,FALSE
0.025225019566918864,0.10803113314201235,0,TRUE,FALSE
0.019738893374799133,0.09099557893558677,0,TRUE,FALSE
0.01262477980035232,0.11963051628348163,0,TRUE,FALSE
0.03201328471896321,0.12974260857008774,0,TRUE,FALSE
0.012151634224453176,0.10204647148340791,0,TRUE,FALSE
0.008862271708661601,0.09556417924432542,0,TRUE,FALSE
0.04740383649693683,0.10670047872518496,0,TRUE,FALSE
0.04835219331860601,0.19340877327442405,0,TRUE,FALSE
0.06945582837389971,0.1406934891842771,0,TRUE,FALSE
0.1626100813553636,0.39370963683636667,0,TRUE,FALSE
0.06526650405853893,0.1361110000399856,0,TRUE,FALSE
0.015706239168110918,0.1128899480069324,NA,TRUE,FALSE
0.06178320384757677,0.11197434948822296,0,TRUE,FALSE
0.05506692830611816,0.10724297427990749,0,TRUE,FALSE
0.02042321624678326,0.14071694340179317,0,TRUE,FALSE
0.02494472623227988,0.08134564529414315,0,TRUE,FALSE
0.03088853209442148,0.1344378779079698,0,TRUE,FALSE
0.027576988463085768,0.11013924756998067,0,TRUE,FALSE
0.02410317953760067,0.1414236347074218,0,TRUE,FALSE
0.021610244547945776,0.07260375313890365,0,TRUE,FALSE
0.014153928536656606,0.05907409210398209,0,TRUE,FALSE
0.026497487101727082,0.10935160548927607,0,TRUE,FALSE
0.019256132946452124,0.09303768988471146,0,TRUE,FALSE
0.02267936178077949,0.10206711892178118,0,TRUE,FALSE
0.020723270800624947,0.09580454040178316,0,TRUE,FALSE
0.03205118732729449,0.15949809060798673,0,TRUE,FALSE
0.030611769745848737,0.08935805619452955,0,TRUE,FALSE
0.02395891429633761,0.08714909834541737,0,TRUE,FALSE
0.024897931097756777,0.09062342309280243,0,TRUE,FALSE
0.020348812752221796,0.09793006357601779,0,TRUE,FALSE
0.019574481875779818,0.07602936172281367,0,TRUE,FALSE
0.028115508274932217,0.12767990754596772,0,TRUE,FALSE
0.07309550014370939,0.29700173152282877,0,TRUE,FALSE
0.013917113985788567,0.08169472046642653,4.62502277473336e-4,TRUE,FALSE
0.01435213050787655,0.08283348207799755,0,TRUE,FALSE
0.007076481162673464,0.1446683850594938,0,TRUE,FALSE
0.019957333663121444,0.10003400939896116,0,TRUE,FALSE
0.01845799769850403,0.13020023014959725,0,TRUE,FALSE
0.019292716114520565,0.08998639304656911,0,TRUE,FALSE
0.027045800842520392,0.13095366137850678,0,TRUE,FALSE
0.020711235458695333,0.1387829480194375,0,TRUE,FALSE
0.021012778040700425,0.10570752484619025,0,TRUE,FALSE
0.051151561536265766,0.18609243759571717,0,TRUE,FALSE
0.028832151943202617,0.1353272478992787,0,TRUE,FALSE
0.025471344737170682,0.1169101427560661,0,TRUE,FALSE
0.015528100190632466,0.10183151950966435,0,TRUE,FALSE
0.02499740832283022,0.12272819035459599,0,TRUE,FALSE
0.023250105204095945,0.08719315472015711,0,TRUE,FALSE
0.01760293473499781,0.10721569754708717,0,TRUE,FALSE
0.021271472812865837,0.11960014280614066,0,TRUE,FALSE
0.06000841940153048,0.14861397043982724,0,TRUE,FALSE
0.03013147871865718,0.1253517592847173,0,TRUE,FALSE
0.033021526332526266,0.12173067053722951,0,TRUE,FALSE
0.054925602873268344,0.1720818368394048,0,TRUE,FALSE
0.03331179203297038,0.0917781327350542,0,TRUE,FALSE
0.05197169063065628,0.1259888958939212,0,TRUE,FALSE
0.088889973640535,0.2662336473689349,0,TRUE,TRUE
0.02901513596393845,0.11295626783073527,0,TRUE,FALSE
0.043033202761197556,0.2490804811800978,7.22826585561817e-4,TRUE,TRUE
0.017291832934291033,0.07016050368005675,0,TRUE,FALSE
0.04830132483885607,0.16009093672759955,0,TRUE,FALSE
0.04481648614840778,0.1626307992469037,0,TRUE,TRUE
0.02730064598115006,0.10748702742772424,0,TRUE,FALSE
0.029111310281308648,0.1074751546182452,0,TRUE,FALSE
0.023306671843892002,0.07693124852330026,0,TRUE,FALSE
0.030533088118314126,0.1559459339064916,0,TRUE,TRUE
0.03918406837055551,0.09886720954607756,0,TRUE,FALSE
0.038633410452254935,0.11367268677191664,0,TRUE,FALSE
0.028037240537240538,0.09442155067155067,0,TRUE,FALSE
0.04546604808097849,0.20913369886123997,0,TRUE,TRUE
0.03404690423356394,0.11749989122394813,0,TRUE,FALSE
0.0353499160804873,0.1332604145058178,0,FALSE,FALSE
0.020494053064958828,0.07341262580054894,0,FALSE,FALSE
0.030386093758939765,0.10980500262666507,0,FALSE,FALSE
0.030156701226151588,0.09469930092000821,0,FALSE,FALSE
NA,NA,NA,NA,NA
0.023848238482384824,0.11258760863470704,6.915241566208765e-4,TRUE,FALSE
0.04877144433290829,0.07642638161643019,0,TRUE,FALSE
0.05688917124230461,0.15608597661508675,0,TRUE,FALSE
0.024668144248233704,0.10599380695956921,0,TRUE,FALSE
0.03064184894220426,0.05619845486846824,0,FALSE,FALSE
0.03624150521479359,0.15553536800545065,0,TRUE,FALSE
0.2099599241977073,0.49107769735002643,0,FALSE,TRUE
0.03605570238102538,0.12066396453296215,0,TRUE,FALSE
0.030781900015618122,0.08832758302452046,0,TRUE,FALSE
0.019072418889436272,0.09206840734745583,0,TRUE,FALSE
0.02626170554901067,0.0981245324229734,0,TRUE,FALSE
0.023222646789731446,0.09926806953339433,0,TRUE,FALSE
0.01884702181494905,0.10301579703207277,0,TRUE,FALSE
0.03234082658475286,0.1121980592013404,0,TRUE,FALSE
0.02583134682892088,0.12998130321244805,0,TRUE,FALSE
0.02344756776011818,0.13211520529718063,0,TRUE,FALSE
0.05625379183902972,0.23868488585176587,0,TRUE,TRUE
0.014793803926897208,0.0792513078334126,0,TRUE,FALSE
0.02241700745730094,0.11306230454654799,0,TRUE,FALSE
0.03467802037534277,0.13409963735170466,0,TRUE,FALSE
0.02476555398925603,0.12989098192466159,0,TRUE,FALSE
