pct_college,unemp_rate,med_incomeE,majority_white,rural
0.33670217286608684,0.05360064066146928,34320,TRUE,FALSE
0.4640550896278235,0.04032167710291427,40103,TRUE,FALSE
0.23151374984159168,0.06629513343799058,30633,TRUE,FALSE
0.24342513061188348,0.04253940333742218,27657,TRUE,FALSE
0.3594290743963672,0.067054430755129,34821,TRUE,FALSE
0.2565751937128449,0.04020723054398018,30501,TRUE,FALSE
0.6354553129899891,0.07495513401902704,50978,FALSE,FALSE
0.4468091671359257,0.05767253219810011,25890,TRUE,FALSE
0.2197395769653992,0.051471230245350566,27386,TRUE,FALSE
0.3238405099871379,0.048749668444785,27857,TRUE,FALSE
0.33735566725032534,0.05333433139359673,30072,TRUE,FALSE
0.18720339953434523,0.047119474546465666,24429,TRUE,FALSE
0.1809326715110399,0.06804601438965896,23476,TRUE,FALSE
0.25125694395612125,0.07057384760112888,31028,TRUE,FALSE
0.3110258245757563,0.042443236556965636,31485,TRUE,FALSE
0.11538885217008152,0.10527546690721994,25893,TRUE,FALSE
0.31608950133919866,0.05451794845183875,30094,TRUE,FALSE
0.2751088985687617,0.056600320292839165,27117,TRUE,FALSE
0.20703637681443318,0.03296071542638135,27792,TRUE,FALSE
0.18201209066896545,0.068181210029167,24097,TRUE,FALSE
0.1612910831329278,0.10858481820990833,22193,TRUE,FALSE
0.35482619829807127,0.05203247004667771,30580,TRUE,FALSE
0.28301051466519095,0.06867058425376119,26174,TRUE,FALSE
0.22763914865408746,0.06460387844005427,26632,TRUE,FALSE
0.2687012442965026,0.04397727070729814,27889,TRUE,FALSE
0.438182151365219,0.06311553865141936,26090,TRUE,FALSE
0.26879733381757587,0.046640878573651685,30001,TRUE,FALSE
0.17221007099304733,0.09447180858288713,23628,TRUE,FALSE
0.3403762194793295,0.031610390010316104,31524,TRUE,FALSE
0.3371935150522795,0.04574551760572425,25035,TRUE,FALSE
0.33465327640084924,0.03007464133385033,34293,TRUE,FALSE
0.24208330559439006,0.03444668964697492,28841,TRUE,FALSE
0.3086835459431458,0.0434749109120678,30362,TRUE,FALSE
0.3768967089950824,0.04191458631959957,27208,TRUE,FALSE
0.2558764894060921,0.06069229408832939,22453,TRUE,FALSE
0.35557679808327736,0.05570584956395052,30247,TRUE,FALSE
0.2713796526608145,0.056988640194161666,27488,TRUE,FALSE
0.32997032640949553,0.05104679187218507,29774,TRUE,FALSE
0.19640447631788976,0.049710578406089403,25816,TRUE,FALSE
0.11236819606725564,0.10500636402206194,21059,TRUE,FALSE
0.46282181371970643,0.03740339777579269,34703,TRUE,FALSE
0.21054577678042063,0.056899491307507405,27091,TRUE,FALSE
0.29848785044810133,0.051421975023612135,32424,TRUE,FALSE
0.30817436480233784,0.03323004247204646,30662,TRUE,FALSE
0.41408853480478014,0.04537738567079106,33143,TRUE,FALSE
0.19244010398369985,0.028328050713153724,27373,TRUE,FALSE
0.2408901537378242,0.043686320428691076,27610,TRUE,FALSE
0.3125843910342965,0.03156876538867394,29084,TRUE,FALSE
0.17644444444444443,0.05222348365902558,28729,TRUE,FALSE
0.17464743128507698,0.05691041564422968,27791,TRUE,FALSE
0.26212416407772104,0.08608780042244676,24050,FALSE,FALSE
0.28033987870053445,0.09889049686444766,21337,TRUE,FALSE
0.1998319010617678,0.046991434881758276,25377,TRUE,FALSE
NA,0.019636213311285657,28487,TRUE,FALSE
0.3289625407702698,0.06860066275216557,28547,TRUE,FALSE
0.4082805056593117,0.03917786399538224,35437,TRUE,FALSE
0.44245235707121366,0.05283375314861461,19472,TRUE,FALSE
0.2182186978954693,0.06093651551973634,25560,FALSE,FALSE
0.5086913812759468,0.0367470162578705,39363,TRUE,FALSE
0.39763276553106214,0.049228364915022464,34003,TRUE,FALSE
0.3405312390834638,0.02620532257407181,31201,TRUE,FALSE
0.47452619646462857,0.05431332793615085,34209,FALSE,FALSE
0.1713890646605264,0.11272231819177149,21438,FALSE,FALSE
0.24728768196357465,0.04809997037515822,31405,FALSE,FALSE
0.5151771997669121,0.03246531828215574,38981,TRUE,FALSE
0.1683810923340681,0.028937464170883078,23627,TRUE,FALSE
0.5919796156502274,0.025591707642907153,45932,TRUE,FALSE
0.5622720281256867,0.044705766994915186,38206,FALSE,FALSE
0.2902388981911657,0.0344162730164851,26500,TRUE,FALSE
0.3753731566808774,0.035346777175567376,32467,FALSE,FALSE
0.22894508091847598,0.03198392767453541,28870,TRUE,FALSE
0.30746979336794805,0.04022619618293941,34252,FALSE,FALSE
0.33011114224339216,0.048646826783841815,32409,TRUE,FALSE
0.23418268192614985,0.022688912869040703,31260,TRUE,FALSE
0.21715155678505785,0.03975505443234837,24983,TRUE,FALSE
0.23933099220284507,0.09358148466545345,25833,FALSE,FALSE
0.23762412993039445,0.04780628333398217,28037,FALSE,FALSE
0.26162992099587656,0.03690746895224768,35327,TRUE,FALSE
0.22838506996657312,0.07141840221282135,22347,FALSE,FALSE
0.28686225296859513,0.05053006805240498,31150,FALSE,FALSE
0.15366218236173393,0.04489508415511233,25299,TRUE,FALSE
0.14568152126578604,0.04520569372751447,25276,TRUE,FALSE
0.18502740620828717,0.0584233193932963,22457,TRUE,FALSE
0.18532117747689483,0.02505608742975188,30859,TRUE,FALSE
0.1726246024339612,0.048136005810871824,25980,TRUE,FALSE
0.2907679722261019,0.051925808338207036,29602,FALSE,FALSE
0.36669121817494327,0.034251053798857733,36007,FALSE,FALSE
0.29513373458206255,0.026378320651448406,32116,FALSE,FALSE
0.2814441909856053,0.03482323800945733,32283,FALSE,FALSE
0.41306509783246864,0.035246648870283996,33221,TRUE,FALSE
0.28559198500659433,0.05649198326521729,25035,TRUE,FALSE
0.2998166313578181,0.059410692004990884,26898,TRUE,FALSE
0.172289268473821,0.04912974532393344,25292,TRUE,FALSE
0.2444447153183242,0.036810204909717995,28344,TRUE,FALSE
0.21630049942554339,0.024395567087809492,27255,TRUE,FALSE
0.32811641954969795,0.027261248852157943,30889,TRUE,FALSE
0.465671830941292,0.049891097826590666,28424,TRUE,FALSE
0.4194444982983156,0.06633535870176183,33623,TRUE,FALSE
0.3727394916911046,0.05031637650591642,29825,TRUE,FALSE
0.5379254240580872,0.03570075244952092,41534,TRUE,FALSE
0.3508572336652473,0.040850179995887796,33912,TRUE,FALSE
0.21546524457521146,0.04273585805590003,25615,TRUE,FALSE
0.3739570737605804,0.06741389062546516,41162,TRUE,FALSE
0.4801301140025334,0.045008630991900146,36706,TRUE,FALSE
0.18896922700757973,0.04028854824165915,27580,TRUE,FALSE
0.37440112390581287,0.040102887199791916,38763,TRUE,FALSE
0.48092000193582735,0.02866526654452835,33192,TRUE,FALSE
0.22316111068141387,0.06988394584139265,27728,TRUE,FALSE
0.2670522723190228,0.05948418097085131,30736,TRUE,FALSE
0.3257814552140793,0.058629345620852105,30097,TRUE,FALSE
0.25236593059936907,0.053752731900296016,30455,TRUE,FALSE
0.3103999652707435,0.047929453692563094,31853,TRUE,FALSE
0.33869964761970567,0.05192441991993469,33799,TRUE,FALSE
0.2831816570145373,0.035423472233288185,32116,TRUE,FALSE
0.1693064780702934,0.08084157222088256,25321,TRUE,FALSE
0.3634243092234493,0.044258011860786796,36546,TRUE,FALSE
0.2431324892606828,0.043371289783301264,23798,TRUE,FALSE
0.2132822213012847,0.06587780961608498,28430,TRUE,FALSE
0.30694432087587725,0.04492143370648043,29741,TRUE,FALSE
0.38016090735148345,0.035931761067079064,31481,TRUE,FALSE
0.5188395193741734,0.017402684190009468,40336,TRUE,FALSE
0.23518923991241789,0.030045485307773425,31995,TRUE,FALSE
0.26203029706866027,0.05646952658614466,22493,TRUE,FALSE
0.1996609194832492,0.04653943609843129,29923,TRUE,FALSE
0.3114884969881704,0.03402277816570754,35468,TRUE,FALSE
0.16518717422208182,0.06551325672465814,22204,TRUE,FALSE
0.6282955705478788,0.024048582103534548,45407,TRUE,FALSE
0.3314464471920155,0.029693438054218393,36097,TRUE,FALSE
0.4004482504850472,0.017055013690194742,37331,TRUE,FALSE
0.22887746769777606,0.037203887426604576,30864,TRUE,FALSE
0.33771788049829676,0.04325729405867885,34292,TRUE,FALSE
0.195460214517336,0.03196073461299168,30236,TRUE,FALSE
0.24742594963893047,0.06327909571221083,30318,TRUE,FALSE
0.18833849329205365,0.059688222393456225,26513,TRUE,FALSE
0.1918327588790649,0.039791954923566776,26094,TRUE,FALSE
0.3274062915721105,0.06159083190827085,30217,TRUE,FALSE
0.49174897245567756,0.05230465798337624,23557,TRUE,FALSE
0.21449038067949242,0.06124097963277702,31694,TRUE,FALSE
0.29621290125482297,0.03440503579478436,32285,TRUE,FALSE
0.3338371279241181,0.03244735689974155,28149,TRUE,FALSE
0.40603193095495665,0.05040972194598035,23865,TRUE,FALSE
0.2613262532130277,0.057550624730719514,26932,TRUE,FALSE
0.24293511923196037,0.05748616073908133,24039,TRUE,FALSE
0.18117618409838063,0.04938431626701231,25939,TRUE,FALSE
0.302260919302817,0.04741361544274232,26869,TRUE,FALSE
0.5184032959872197,0.02144651126285221,44424,TRUE,FALSE
0.32192424084315974,0.032589346843762836,30181,TRUE,FALSE
0.5655460878658132,0.03239321831559856,30307,TRUE,FALSE
0.3629286026631455,0.032894895619645224,34358,TRUE,FALSE
0.4078866036772413,0.03647185392165142,36870,TRUE,FALSE
0.22597086861018106,0.04208287281296269,29895,TRUE,FALSE
0.32831251530737204,0.04645197752393788,32060,TRUE,FALSE
0.522915987256353,0.056725888324873096,23292,TRUE,FALSE
0.22869797662484634,0.04725175977235285,31118,TRUE,FALSE
0.3170414969600378,0.029622895833986397,31505,TRUE,FALSE
0.5912964415602938,0.04469799772909801,25752,TRUE,FALSE
0.5718768866975247,0.025398092016721652,42628,TRUE,FALSE
0.3107003444316877,0.04193732785948137,28304,TRUE,FALSE
0.49068239710416944,0.05373000782910189,21247,TRUE,FALSE
0.3314225036741792,0.044456029132530946,29527,TRUE,FALSE
0.32300116536800494,0.04209525554970104,30849,TRUE,FALSE
0.1815032987747408,0.06658122712541129,27104,TRUE,FALSE
0.35962086393768883,0.029347737353397373,36743,TRUE,FALSE
0.17895213307683602,0.03407797381900968,30494,TRUE,FALSE
0.38589853126652834,0.04325187032418953,32151,TRUE,FALSE
0.19050492219752302,0.08906738063364569,26986,TRUE,FALSE
0.2310902962846841,0.0396008859999586,25993,TRUE,FALSE
0.4547491678554446,0.04989853761828088,30526,TRUE,FALSE
0.20681873841094356,0.04102603135941544,30121,TRUE,FALSE
0.361040260675364,0.0515122125014845,30710,TRUE,FALSE
0.35684933832935234,0.05342407864593759,32922,TRUE,FALSE
0.29790141828894223,0.029377321243349953,24643,TRUE,FALSE
0.3279488436344191,0.037528651802458846,23181,TRUE,FALSE
0.4655708951001471,0.036802459646425825,40889,TRUE,FALSE
0.30512330368568225,0.037669441813787154,24016,TRUE,FALSE
0.3018815063847356,0.06642427205230834,40082,TRUE,FALSE
0.32593088342662446,0.04224843335270374,30191,TRUE,FALSE
0.22415974565273813,0.07000089629828807,23781,FALSE,FALSE
0.2199232549060682,0.042109876952352444,26144,TRUE,FALSE
0.3503318822563406,0.05153182011123802,28095,FALSE,FALSE
0.14456500184141194,0.0739177294772768,21716,TRUE,FALSE
0.2926126561313919,0.05528283565058241,27150,TRUE,FALSE
0.33264594154585625,0.04637369217449002,28347,TRUE,FALSE
0.15840460300996145,0.07356311897245167,25658,TRUE,FALSE
0.23675196178778574,0.04095896588005411,35460,TRUE,FALSE
0.38325689211189734,0.07839535805973576,24724,FALSE,FALSE
0.22722662318487039,0.07818599143287379,26349,TRUE,FALSE
0.21867088607594937,0.07546749777382013,26395,TRUE,FALSE
0.12226396193338342,0.08733957260006707,20383,TRUE,FALSE
0.3460928396917873,0.055667662387186984,29481,TRUE,FALSE
0.197845612062205,0.08933953610273883,22735,TRUE,FALSE
0.17137143160540147,0.07590625253426324,26239,TRUE,FALSE
0.21746814414223353,0.051616741321388576,30315,TRUE,FALSE
0.22315285671552498,0.05606523955147808,22098,TRUE,FALSE
0.5124653739612188,0.022891090029761904,36637,TRUE,FALSE
0.2609921523785655,0.030796304443466784,28274,TRUE,FALSE
0.28456691736813267,0.036665829245395284,25052,TRUE,FALSE
0.30988068639245947,0.024279653526604206,32848,TRUE,FALSE
0.18302649811939709,0.09013726644563567,20864,TRUE,FALSE
0.44080696167187344,0.037207896982874085,46368,TRUE,FALSE
0.43625376531149973,0.04843774443897783,37321,TRUE,FALSE
0.34576568670469504,0.026047915779695785,47915,TRUE,FALSE
0.4075901115533382,0.030716610944923457,40834,TRUE,FALSE
0.24662347644668936,0.05954309638663875,33416,TRUE,FALSE
0.3152661491700846,0.043945877182837975,45313,FALSE,FALSE
0.44305187814600366,0.0370510370011126,43187,TRUE,FALSE
0.41175107456550175,0.040258957926594716,40194,TRUE,FALSE
0.6442557735030223,0.035512814818105094,55763,TRUE,FALSE
0.5876451747073399,0.04070473268185305,46280,TRUE,FALSE
0.34981968574374117,0.06795228849246433,40044,FALSE,FALSE
0.36729507915250165,0.025596138484287097,40903,TRUE,FALSE
0.21280657030553427,0.05957475994513031,30888,TRUE,FALSE
0.23342862977333062,0.07004802850724301,26844,TRUE,FALSE
0.352277509409359,0.06744060545376523,30406,FALSE,FALSE
0.3836251643712368,0.03955759266640096,34566,TRUE,FALSE
0.33795825046588474,0.04325373179936135,31296,TRUE,FALSE
0.2956268395909879,0.04914655483285029,32232,TRUE,FALSE
0.42044903073776924,0.05292933938940953,35534,TRUE,FALSE
0.39285714285714285,0.03316689519571573,32854,TRUE,FALSE
0.28919370001780825,0.05210114721390908,28425,TRUE,FALSE
0.5021446205193981,0.04499239724939291,30130,TRUE,FALSE
0.6153893746674451,0.03920692543982128,45874,TRUE,FALSE
0.581629731735765,0.04357819552851573,46052,TRUE,FALSE
0.4240063569391635,0.04749791566884856,39456,TRUE,FALSE
0.514428481930606,0.06501448206856601,33899,TRUE,FALSE
0.40106545412964373,0.045633998032728246,35031,TRUE,FALSE
0.24728184187374466,0.03641790014836283,29898,TRUE,FALSE
0.21104657656651402,0.04885857461024499,26360,TRUE,FALSE
0.3030389647511271,0.04696963876403775,28319,TRUE,FALSE
0.2235161257204875,0.057458359606896235,26975,TRUE,FALSE
0.3172864912538586,0.02527475291099766,34411,TRUE,FALSE
0.31573916368313115,0.05002500357193885,33730,TRUE,FALSE
0.2327972064717375,0.07801168985672166,27008,TRUE,FALSE
0.338112232340635,0.0394426362896664,31302,TRUE,FALSE
0.39250167566359884,0.0610167747908777,26053,TRUE,FALSE
0.3022555893636724,0.06876884217387762,18314,TRUE,FALSE
0.2122885409476756,0.06687312493951418,25666,TRUE,FALSE
0.40593026014074485,0.06201675370649469,27772,TRUE,FALSE
0.3870633300323228,0.04805100385884458,30865,TRUE,FALSE
0.1726201887234541,0.05079482782592575,30351,TRUE,FALSE
0.22220886671875312,0.03857182898169509,27189,TRUE,FALSE
0.36991240618447613,0.031565277225899614,38331,TRUE,FALSE
0.27587299225069895,0.04419283194704525,31143,TRUE,FALSE
0.3512990156527352,0.05627201715423495,26853,TRUE,FALSE
0.3504085921083353,0.05495117138086323,29167,TRUE,FALSE
0.23618670625103083,0.04590252100840336,31690,TRUE,FALSE
0.191987772326027,0.0516363818265948,26834,TRUE,FALSE
0.5023223801130885,0.03891027005297011,38531,TRUE,FALSE
0.36800563982179324,0.02967609122197562,31063,TRUE,FALSE
0.23440186816686126,0.05472980627619803,26796,TRUE,FALSE
0.20693585344715004,0.07195974140830333,28037,TRUE,FALSE
0.19218277838967493,0.04114479516853598,29256,TRUE,FALSE
0.1848362494392104,0.04035898538263113,28158,TRUE,FALSE
0.5948103792415169,0.04793897403597173,32605,TRUE,FALSE
0.2603843424748464,0.07921614520028193,26757,TRUE,FALSE
0.3450116383821868,0.031990184489698203,40139,TRUE,FALSE
0.37327768945416007,0.015144596651445966,27437,TRUE,FALSE
0.5373153359928593,0.018460225150722938,46958,TRUE,FALSE
0.4585558575961261,0.030689225200278576,41682,TRUE,FALSE
0.5317024241851893,0.03716999303530231,40211,TRUE,FALSE
0.4703531712086032,0.02047150728883309,38532,TRUE,FALSE
0.441263802703199,0.040106328720576366,32759,TRUE,FALSE
0.2629780772515896,0.0600688167026302,31348,TRUE,FALSE
0.30427357419697915,0.045113001215066825,27697,TRUE,FALSE
0.4112404372964375,0.029605026499436436,42131,TRUE,FALSE
0.2641516652956593,0.020484444281578657,36386,TRUE,FALSE
0.31815992292870904,0.04984766894132725,28232,TRUE,FALSE
0.48863380925102784,0.018441916580489486,44711,TRUE,FALSE
0.3039345276598138,0.01485349351550129,40614,TRUE,FALSE
0.27850329850143435,0.05761484314603084,31184,TRUE,FALSE
0.3296864231564438,0.06182625237793278,17441,TRUE,FALSE
0.21844200418241325,0.09662578207886727,24552,TRUE,FALSE
0.30286876738489643,0.08392710272282586,24592,FALSE,FALSE
0.23450891471298807,0.09734605635902788,26127,TRUE,FALSE
NA,0.024053614677681565,28622,TRUE,FALSE
0.19868362629613184,0.078125,20443,TRUE,FALSE
0.26162320143884893,0.07601886564276213,28186,TRUE,FALSE
0.5714131490877685,0.02201880257298367,36903,TRUE,FALSE
0.31820988027938846,0.03623060648801128,31873,TRUE,FALSE
0.4987188637081583,0.045608159230078583,28415,TRUE,FALSE
0.20070468202844668,0.048583643887606026,28859,TRUE,FALSE
0.3451048102085413,0.0399338827136834,25065,TRUE,FALSE
0.3043070985630515,0.03777846591012587,34107,TRUE,FALSE
0.32422751694588653,0.027858956546735016,27725,TRUE,FALSE
0.3576679321767277,0.04145560885361105,35784,TRUE,FALSE
0.35943885178909596,0.030823108638418358,32732,TRUE,FALSE
0.2013915803849916,0.04212440617577197,30785,TRUE,FALSE
0.30231309405094803,0.0383693215172326,26466,TRUE,FALSE
0.33640880246966515,0.04119736367262436,31266,TRUE,FALSE
0.2519141294588197,0.055346017848122576,25320,TRUE,FALSE
0.23424335445104827,0.043180352311468134,32624,TRUE,FALSE
0.44182291199425855,0.03826831890853325,37284,TRUE,FALSE
0.43926426426426424,0.033425311289334396,37405,TRUE,FALSE
0.15187633085368216,0.0426568734771708,24267,TRUE,FALSE
0.46415204792475656,0.036617723394935346,34960,TRUE,FALSE
0.3968514397311291,0.0616435116760272,29755,FALSE,FALSE
0.24884106357937213,0.024554288964170026,30216,TRUE,FALSE
0.28985341926652597,0.02715065373591425,28459,TRUE,FALSE
0.49025589178636175,0.011161116111611162,30306,TRUE,FALSE
0.4141581955903472,0.035046284985205095,31991,TRUE,FALSE
0.41031557840126043,0.02844092656425096,26959,TRUE,FALSE
0.35090024330900244,0.03333253370436118,31681,TRUE,FALSE
0.41922445754573634,0.03901262819704771,34588,TRUE,FALSE
0.4383804072318992,0.030954437664717113,30988,TRUE,FALSE
0.4161102622600833,0.03294518040701643,37174,TRUE,FALSE
0.24090192573061744,0.05815686125390314,30872,TRUE,FALSE
0.3117077411398419,0.040397264243439465,33521,TRUE,FALSE
0.3149888375473755,0.04401716573565726,27230,TRUE,FALSE
0.4542215406819412,0.026164386346540894,31523,TRUE,FALSE
0.39392285695575296,0.0384707428384296,36897,TRUE,FALSE
0.35204151474047063,0.03924470226115781,35317,TRUE,FALSE
0.4219851945261781,0.028864984372281983,40752,TRUE,FALSE
0.3711496713272912,0.03498996189617733,31461,TRUE,FALSE
0.30125705338414727,0.07417227983891087,29718,TRUE,FALSE
0.5335318157146962,0.039582054556327705,45803,TRUE,FALSE
0.4093439703742009,0.04377898458468821,40368,TRUE,FALSE
0.3326996617962378,0.06485397631966558,32342,TRUE,FALSE
0.36545578289165853,0.059352596132956764,33479,TRUE,FALSE
0.16635082391034248,0.07822639892249296,25321,TRUE,FALSE
0.38380301261741984,0.0694802810116802,32875,FALSE,FALSE
0.3601477158278026,0.04446784331601959,37418,TRUE,FALSE
0.4997141930965879,0.04014700771349577,36780,TRUE,FALSE
0.5778407283413873,0.02907453518018757,51739,TRUE,FALSE
0.4401792421063538,0.05559499781940627,33576,TRUE,FALSE
0.4782014739605503,0.04817466327069136,40722,TRUE,FALSE
0.5007708189533282,0.04204897954341908,43673,TRUE,FALSE
0.5991300975598628,0.043015709257999135,49276,TRUE,FALSE
0.33208998255704997,0.0459731495129917,34341,TRUE,FALSE
0.31234182780160713,0.037245769290482844,33154,TRUE,FALSE
0.2502600183542368,0.06402529394328624,31317,TRUE,FALSE
0.6217270567022645,0.0471595399554546,52712,TRUE,FALSE
0.3916361101069049,0.0452686052242484,42496,TRUE,FALSE
0.3999720196794921,0.04345064200540433,37069,TRUE,FALSE
0.33852017070900436,0.053118370810352145,37123,TRUE,FALSE
0.3389154749473708,0.05518510340766909,27384,TRUE,FALSE
0.12873188057982143,0.04046388959138697,23831,TRUE,FALSE
0.28949035300268444,0.06177238746788195,20430,TRUE,FALSE
0.12035043655065183,0.06209585702680747,27374,TRUE,FALSE
0.12046025582457744,0.13794161647934328,17198,NA,FALSE
0.19742110221384832,0.04754275494616044,23726,TRUE,FALSE
0.2642774319947755,0.07935667093394547,27892,TRUE,FALSE
0.15026859372002302,0.07402523274351959,24594,TRUE,FALSE
0.33684182688493375,0.042205125396999235,32428,TRUE,FALSE
0.19524881608570763,0.060747059583818014,24373,TRUE,FALSE
0.44325764203543866,0.04966631752207093,34780,TRUE,FALSE
0.21372396589042444,0.10130103723244799,22170,FALSE,FALSE
0.29528981587658754,0.0631911532385466,25673,TRUE,FALSE
0.18443543597820755,0.05947058016732958,25853,TRUE,FALSE
